3596.json	TRUE	"If you go strictly by the numbers, crime is down across the board. Last year we had a 10 percent decrease in the most serious crimes."	crime	george-turner	Atlanta Chief of Police	Georgia	none	0	0	0	0	0	a newspaper article
3280.json	mostly-true	Sunday liquor sales could generate $3.4 million to $4.8 million a year in additional sales tax revenue for Georgia.	Alcohol	distilled-spirits-council-united-states		"Washington, D.C."	organization	0	0	0	1	0	an op-ed
7632.json	mostly-true	"Says the 2010-11 New Hampshire budget ended with an $18 million surplus, while the Republican-led 2012-13 budget has a $40 million deficit."	state-budget	new-hampshire-democratic-party		New Hampshire	democrat	4	0	3	3	0	a tweet
5302.json	mostly-true	"No candidate has run more negative ads in American history than Barack Obama did in 2008, especially in the general."	"campaign-finance,candidates-biography"	marco-rubio	U.S. Senator	Florida	republican	33	24	32	35	5	a TV interview
3328.json	mostly-true	The right-to-work states have much lower level of unemployment than the union states do.	"economy,labor,pundits,workers"	bill-oreilly	Fox News Channel host		none	4	6	3	5	1	on Fox News' "The O'Reilly Factor"
3404.json	FALSE	Tampa mayoral opponent Bob Buckhorn supported forcing police officers to keep their guns locked in the trunks of their cruisers.	candidates-biography	rose-ferlita	Tampa mayoral candidate		none	0	1	0	0	0	a campaign TV ad
5957.json	FALSE	Millions could lose their health care coverage and be forced into a government pool under the new health care law.	health-care	crossroads-gps	Conservative advocacy group		republican	9	1	4	1	2	a television ad
11503.json	TRUE	"A Texas police department bought an ad telling drug dealers, We can take your competition off the streets for FREE."	"crime,criminal-justice,drugs,legal-issues"	facebook-posts	Social media posting		none	14	18	15	11	36	a Snopes.com tweet recapping a Facebook post
2157.json	FALSE	Only a few months ago the FBI arrested three Broward County Commissioners for accepting millions of dollars in trade for illegal favors.	crime	jeff-kottkamp		Florida	republican	0	1	1	0	0	a position paper on his campaign website
8799.json	mostly-true	"Thanks in part to our all-of-the-above strategy for American energy, the United States generates more natural gas than anybody."	energy	barack-obama	President	Illinois	democrat	70	71	160	163	9	a Saturday radio address
8186.json	TRUE	"State law says that once the state appraises a piece of property, they can only pay it a certain amount above appraisal."	"city-government,corrections-and-updates,sports"	kasim-reed			democrat	1	0	5	7	1	an interview
6889.json	mostly-true	Says Chris Christie created this new category where you could get laid off and just be totally denied unemployment benefits forever.	jobs	barbara-buono	State Senator	New Jersey	democrat	3	1	4	4	1	an interview on NJToday
9972.json	mostly-true	"Thanks to our reforms, the average family will have an extra $322 to spend."	"state-budget,taxes"	scott-walker	Milwaukee County Executive	Wisconsin	republican	26	41	32	40	11	a campaign TV ad
10476.json	TRUE	Measles is one of the most common causes of child blindness worldwide.	"health-care,public-health"	celine-gounder	Physician-journalist	New York	none	0	0	0	0	0	an interview on CNN
674.json	TRUE	"When oil and gas prices sent state revenues up, Palin sent ""a large share of that revenue directly back to the people of Alaska."""	taxes	sarah-palin		Alaska	republican	9	19	9	6	6	"Dayton, Ohio"
11030.json	mostly-true	"Says Hillary Clintons top 10 donors are mainly banks, corporations and media, while Bernie Sanders top 10 donors are labor unions."	campaign-finance	facebook-posts	Social media posting		none	14	18	15	11	36	a meme on social media
2812.json	FALSE	Portland Community College serves more students than all of the states universities combined.	education	portland-community-college	community college	Oregon	none	0	1	0	0	0	the college's website
9518.json	mostly-true	"Republican candidate for governor Allan Fung donated to Democrats like Congressman David Cicilline, disgraced (House) speaker Gordon Fox and even Mr. Obamacare, Harry Reid."	"bipartisanship,campaign-finance,candidates-biography,debates"	kenneth-block	businessman		republican	0	3	2	3	0	a debate
10094.json	mostly-true	"More than 70,000 job openings are listed on a state jobs website."	"economy,jobs,workers"	scott-walker	Milwaukee County Executive	Wisconsin	republican	26	41	32	40	11	remarks during a campaign stop
514.json	TRUE	"When the United States invaded Iraq, Saddam Hussein wanted to acquire weapons of mass destruction, and ""he said so himself after his capture."""	iraq	john-mccain	U.S. senator	Arizona	republican	31	39	31	37	8	"St. Petersburg, Fla."
4382.json	FALSE	On disaster aid offsets	"deficit,federal-budget,weather"	eric-cantor	House Majority Leader	Virginia	republican	9	6	4	4	4	a TV interview.
2586.json	mostly-true	(Strickland) raised taxes last year to the tune of $840 million.	taxes	john-kasich	"Governor of Ohio as of Jan. 10, 2011"	Ohio	republican	9	8	10	18	3	a news conference
682.json	FALSE	Sarah Palin "has more experience than Barack Obama."	candidates-biography	fred-thompson	Actor	Tennessee	republican	1	4	3	3	0	"St. Paul, Minn."
9038.json	TRUE	"If you rent a U-Haul to move your company, it costs twice as much to go from San Francisco to Austin than the other way around, because you cant find enough trucks to flee the Golden State."	"economy,states,tourism,transportation"	rick-perry	Governor	Texas	republican	30	30	42	23	18	a speech
6373.json	FALSE	The Congressional Budget Office has already doubled its estimate for the cost (of Obamacare) so far from roughly $800 billion to $1.7 trillion.	"deficit,federal-budget,health-care,taxes"	michael-riley		Rhode Island	republican	2	1	1	0	0	a taped debate on "State of the State"
9698.json	FALSE	"Oregons three largest employers, and 13 of the top 25, are health care providers."	"economy,health-care"	george-will	Columnist	Maryland	columnist	7	6	3	5	1	a syndicated column
4624.json	FALSE	The Department of Energys Billion Ton Study has shown that wind and solar energy combined could at best provide only 5 percent of our total energy needs.	energy	herman-cain		Georgia	republican	4	11	5	3	3	"his book, ""This is Herman Cain! My Journey to the White House"""
2459.json	TRUE	Says the U.S. Constitution provides for just compensation when land is taken under eminent domain.	"history,legal-issues,message-machine,supreme-court"	todd-staples	state agriculture commissioner	Texas	republican	0	1	4	3	1	a radio interview.
5301.json	FALSE	Says Mitt Romneys campaign has already spent more on negative ads than John McCain did during his entire presidential run.	"campaign-finance,candidates-biography"	debbie-wasserman-schultz	"U.S. Representative, Florida District 23"	Florida	democrat	7	9	8	15	3	a press release
4351.json	FALSE	"As we near the 10th anniversary of the 9/11 terrorist attacks, we should not forget that some of the hijackers used New Jersey drivers licenses to board those aircraft."	"terrorism,transportation"	kevin-otoole	State Senator	New Jersey	republican	0	1	0	0	0	an opinion piece in the Times of Trenton
3345.json	TRUE	"For every $10,000 invested in business incubators, up to nearly 70 local jobs are generated."	"economy,jobs"	sherrod-brown	U.S. Senator	Ohio	democrat	3	4	5	8	1	a newspaper column
1291.json	FALSE	"Three presidents in the last century Harding, Kennedy and Reagan all cut taxes during recessions and produced ""rapid and dramatic economic recoveries,"" while two, Herbert Hoover and Barack Obama, did ""the opposite."""	"economy,federal-budget,history,taxes"	tom-mcclintock	U.S. House of Representatives	California	republican	0	1	0	0	0	a speech on the House floor
8069.json	TRUE	"The income of the top 1 percent nearly quadrupled from 1979 to 2007, but the typical familys incomes barely budged."	"economy,income"	barack-obama	President	Illinois	democrat	70	71	160	163	9	"a speech in Galesburg, Ill."
669.json	TRUE	John McCain has voted with George Bush 90 percent of the time.	bush-administration	barack-obama	President	Illinois	democrat	70	71	160	163	9	a speech at Democratic National Convention
12796.json	mostly-true	Says he and Bernie Sanders have very similar views on trade	"china,economy,labor,trade,workers"	donald-trump	President-Elect	New York	republican	63	114	51	37	61	"an interview before a speech in Winston-Salem, NC"
7180.json	FALSE	"Says, In the last four years weve cut $36 million in ongoing revenue."	"city-budget,city-government"	sam-adams	Mayor of Portland	Oregon	democrat	3	2	5	2	0	a budget meeting
13469.json	TRUE	"Financial conflict-of-interest laws dont apply to the president, right? So, the president doesnt have to have a blind trust."	"campaign-finance,ethics"	rudy-giuliani	Attorney	New York	republican	9	11	10	7	3	CNN's "State of the Union"
154.json	FALSE	"It's just outrageous that under President Bush, the National Institutes of Health have been basically decreased in funding."	bush-administration	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	"Philadelphia, Pa."
2232.json	FALSE	Kathryn Starkey joined forces with liberal Democrats on a historic sales tax hike.	"candidates-biography,environment,taxes"	committee-protect-florida		Florida	none	0	1	1	2	0	in a mailer
9654.json	mostly-true	We are 49th in the nation for our graduation rate	education	dennis-richardson	state representative	Oregon	republican	0	4	1	2	0	a campaign debate
13116.json	mostly-true	"Welcome to #Houston, the most #diverse city in #America."	"census,city-government,population"	sylvester-turner	Attorney	Texas	democrat	0	2	0	2	0	a tweet announcing new display signage at airports and Houston's City Hall
8334.json	FALSE	Says Maggie Hassan is the only female governor in the country.	"states,women"	nh-afl-cio		New Hampshire 	organization	0	1	0	0	0	a tweet
10598.json	FALSE	Thomas Paine wrote that the duty of a patriot is to protect his country from his government.	"history,patriotism"	rick-perry	Governor	Texas	republican	30	30	42	23	18	a speech
9147.json	mostly-true	Weve dedicated more money from (Washington Countys) transportation budget to bike and ped projects under my watch than at any time in the history of Washington County.	transportation	andy-duyck	"Chairman, Washington County Board of Commissioners "	Oregon	none	0	0	0	1	0	a public presentation
2836.json	TRUE	"The radiation coming from the new TSA body scanners is equivalent to about three minutes worth of air travel by anybody, say, at 30,000 feet."	"homeland-security,science,transportation"	john-pistole	Transportation Security Administration administrator		none	0	0	0	0	0	an interview with CNN's Anderson Cooper.
7254.json	FALSE	U.S. Senate candidate Todd Akin was partly right that a womans body has a way of shutting down so that a pregnancy doesnt occur if shes raped.	abortion	phil-gingrey	U.S. Congressman	Georgia	republican	2	5	2	1	1	a speech
3415.json	mostly-true	The American Academy of Pediatrics supports banning guns.	"children,guns"	marion-hammer	"Executive director, Unified Sportsmen of Florida"	Florida	none	0	1	0	2	0	comments before a state Senate committee.
4405.json	mostly-true	"This year, the Blackstone Valley Mayoral Academy became the first public school in Rhode Island history to have 100 percent of its elementary-age students proficient in reading on state assessments."	"children,education"	daniel-mckee	Mayor	Rhode Island	democrat	0	0	1	2	0	a Providence Journal commentary
2607.json	FALSE	The new health care law crushes small businesses with billions in penalties.	"health-care,message-machine,small-business"	us-chamber-commerce			none	6	3	3	1	1	a campaign ad
638.json	FALSE	"The fact is that although we have had a president who is opposed to abortion over the last eight years, abortions have not gone down.''	abortion	barack-obama	President	Illinois	democrat	70	71	160	163	9	a TV interview with megachurch pastor Rick Warren in Lake Forest, Calif.
2724.json	true	Most of the jobs that we lost were lost before the economic policies we put in place had any effect.	economy,job-accomplishments,jobs,stimulus	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview on The Daily Show with Jon Stewart"""											
